,iso2,year,sex,age,count
28106,TT,2002,M,15-24,8.0
28107,TT,2002,M,25-34,13.0
28108,TT,2002,M,35-44,20.0
28109,TT,2002,M,45-54,12.0
28110,TT,2002,M,55-64,12.0
28111,TT,2002,M,>65,3.0
28112,TT,2002,F,15-24,4.0
28113,TT,2002,F,25-34,11.0
28114,TT,2002,F,35-44,3.0
28115,TT,2002,F,45-54,2.0
28116,TT,2002,F,>65,7.0
28117,TT,2003,M,15-24,9.0
28118,TT,2003,M,25-34,13.0
28119,TT,2003,M,35-44,10.0
28120,TT,2003,M,45-54,13.0
28121,TT,2003,M,55-64,10.0
28122,TT,2003,M,>65,6.0
28123,TT,2003,F,<14,1.0
28124,TT,2003,F,15-24,2.0
28125,TT,2003,F,25-34,2.0
28126,TT,2003,F,45-54,8.0
28127,TT,2003,F,55-64,1.0
28128,TT,2003,F,>65,2.0
28129,TT,2004,M,15-24,3.0
28130,TT,2004,M,25-34,10.0
28131,TT,2004,M,35-44,24.0
28132,TT,2004,M,45-54,7.0
28133,TT,2004,M,55-64,10.0
28134,TT,2004,M,>65,7.0
28135,TT,2004,F,<14,2.0
28136,TT,2004,F,15-24,3.0
28137,TT,2004,F,25-34,8.0
28138,TT,2004,F,35-44,1.0
28139,TT,2004,F,45-54,5.0
28140,TT,2004,F,55-64,1.0
28141,TT,2005,M,15-24,10.0
28142,TT,2005,M,25-34,11.0
28143,TT,2005,M,35-44,13.0
28144,TT,2005,M,45-54,21.0
28145,TT,2005,M,55-64,10.0
28146,TT,2005,M,>65,3.0
28147,TT,2005,F,15-24,4.0
28148,TT,2005,F,25-34,9.0
28149,TT,2005,F,35-44,3.0
28150,TT,2005,F,45-54,5.0
28151,TT,2005,F,55-64,4.0
28152,TT,2005,F,>65,3.0
28153,TT,2006,M,<14,2.0
28154,TT,2006,M,15-24,7.0
28155,TT,2006,M,25-34,27.0
28156,TT,2006,M,35-44,23.0
28157,TT,2006,M,45-54,20.0
28158,TT,2006,M,55-64,16.0
28159,TT,2006,M,>65,12.0
28160,TT,2006,F,<14,1.0
28161,TT,2006,F,15-24,3.0
28162,TT,2006,F,25-34,10.0
28163,TT,2006,F,35-44,5.0
28164,TT,2006,F,45-54,4.0
28165,TT,2006,F,55-64,8.0
28166,TT,2006,F,>65,23.0
28167,TT,2007,M,<14,1.0
28168,TT,2007,M,15-24,10.0
28169,TT,2007,M,25-34,16.0
28170,TT,2007,M,35-44,21.0
28171,TT,2007,M,45-54,28.0
28172,TT,2007,M,55-64,18.0
28173,TT,2007,M,>65,5.0
28174,TT,2007,F,15-24,5.0
28175,TT,2007,F,25-34,7.0
28176,TT,2007,F,35-44,7.0
28177,TT,2007,F,45-54,4.0
28178,TT,2007,F,55-64,3.0
28179,TT,2007,F,>65,5.0
28180,TT,2008,M,<14,2.0
28181,TT,2008,M,15-24,9.0
28182,TT,2008,M,25-34,15.0
28183,TT,2008,M,35-44,19.0
28184,TT,2008,M,45-54,34.0
28185,TT,2008,M,55-64,29.0
28186,TT,2008,M,>65,14.0
28187,TT,2008,F,<14,1.0
28188,TT,2008,F,15-24,11.0
28189,TT,2008,F,25-34,12.0
28190,TT,2008,F,35-44,4.0
28191,TT,2008,F,45-54,8.0
28192,TT,2008,F,55-64,4.0
28193,TT,2008,F,>65,7.0
28194,TV,1995,M,<14,1.0
28195,TV,1995,M,25-34,1.0
28196,TV,1995,M,55-64,1.0
28197,TV,1995,F,15-24,1.0
28198,TV,1995,F,25-34,1.0
28199,TV,1995,F,55-64,1.0
28200,TV,1998,M,<14,1.0
28201,TV,1998,M,25-34,3.0
28202,TV,1998,M,35-44,2.0
28203,TV,1998,M,55-64,1.0
28204,TV,1998,M,>65,1.0
28205,TV,1998,F,<14,6.0
28206,TV,1998,F,25-34,1.0
28207,TV,1998,F,35-44,1.0
28208,TV,1998,F,45-54,1.0
28209,TV,1998,F,>65,1.0
28210,TV,2003,M,<14,4.0
28211,TV,2003,M,15-24,2.0
28212,TV,2003,M,35-44,1.0
28213,TV,2003,M,45-54,6.0
28214,TV,2003,F,15-24,3.0
28215,TV,2003,F,35-44,1.0
28216,TV,2005,M,45-54,1.0
28217,TV,2005,M,55-64,1.0
28218,TV,2005,F,15-24,1.0
28219,TV,2005,F,55-64,2.0
28220,TV,2006,M,15-24,1.0
28221,TV,2006,F,15-24,1.0
28222,TV,2006,F,35-44,1.0
28223,TV,2006,F,45-54,1.0
28224,TV,2007,M,<14,1.0
28225,TV,2007,M,15-24,1.0
28226,TV,2007,M,35-44,2.0
28227,TV,2007,M,>65,2.0
28228,TV,2007,F,<14,2.0
28229,TV,2007,F,45-54,1.0
28230,TV,2007,F,55-64,3.0
28231,TV,2008,M,<14,2.0
28232,TV,2008,M,15-24,2.0
28233,TV,2008,M,25-34,1.0
28234,TV,2008,M,45-54,1.0
28235,TV,2008,F,15-24,1.0
28236,TV,2008,F,25-34,2.0
28237,TV,2008,F,35-44,2.0
28238,TV,2008,F,45-54,1.0
28239,TZ,1995,M,<14,183.0
28240,TZ,1995,M,15-24,2108.0
28241,TZ,1995,M,25-34,4091.0
28242,TZ,1995,M,35-44,2916.0
28243,TZ,1995,M,45-54,1754.0
28244,TZ,1995,M,55-64,1007.0
28245,TZ,1995,M,>65,640.0
28246,TZ,1995,F,<14,201.0
28247,TZ,1995,F,15-24,1904.0
28248,TZ,1995,F,25-34,2532.0
28249,TZ,1995,F,35-44,1324.0
28250,TZ,1995,F,45-54,735.0
28251,TZ,1995,F,55-64,380.0
28252,TZ,1995,F,>65,179.0
28253,TZ,1996,M,<14,171.0
28254,TZ,1996,M,15-24,2176.0
28255,TZ,1996,M,25-34,4275.0
28256,TZ,1996,M,35-44,3107.0
28257,TZ,1996,M,45-54,1843.0
28258,TZ,1996,M,55-64,1109.0
28259,TZ,1996,M,>65,656.0
28260,TZ,1996,F,<14,221.0
28261,TZ,1996,F,15-24,2087.0
28262,TZ,1996,F,25-34,2885.0
28263,TZ,1996,F,35-44,1461.0
28264,TZ,1996,F,45-54,806.0
28265,TZ,1996,F,55-64,472.0
28266,TZ,1996,F,>65,203.0
28267,TZ,1997,M,<14,188.0
28268,TZ,1997,M,15-24,2210.0
28269,TZ,1997,M,25-34,4538.0
28270,TZ,1997,M,35-44,3066.0
28271,TZ,1997,M,45-54,1090.0
28272,TZ,1997,M,55-64,1134.0
28273,TZ,1997,M,>65,699.0
28274,TZ,1997,F,<14,251.0
28275,TZ,1997,F,15-24,2146.0
28276,TZ,1997,F,25-34,2876.0
28277,TZ,1997,F,35-44,1502.0
28278,TZ,1997,F,45-54,908.0
28279,TZ,1997,F,55-64,501.0
28280,TZ,1997,F,>65,198.0
28281,TZ,1998,M,<14,198.0
28282,TZ,1998,M,15-24,2528.0
28283,TZ,1998,M,25-34,4910.0
28284,TZ,1998,M,35-44,3400.0
28285,TZ,1998,M,45-54,1973.0
28286,TZ,1998,M,55-64,1112.0
28287,TZ,1998,M,>65,767.0
28288,TZ,1998,F,<14,240.0
28289,TZ,1998,F,15-24,2234.0
28290,TZ,1998,F,25-34,3243.0
28291,TZ,1998,F,35-44,1686.0
28292,TZ,1998,F,45-54,835.0
28293,TZ,1998,F,55-64,466.0
28294,TZ,1998,F,>65,241.0
28295,TZ,1999,M,<14,170.0
28296,TZ,1999,M,15-24,2422.0
28297,TZ,1999,M,25-34,4887.0
28298,TZ,1999,M,35-44,3401.0
28299,TZ,1999,M,45-54,2068.0
28300,TZ,1999,M,55-64,1160.0
28301,TZ,1999,M,>65,823.0
28302,TZ,1999,F,<14,230.0
28303,TZ,1999,F,15-24,2160.0
28304,TZ,1999,F,25-34,3469.0
28305,TZ,1999,F,35-44,1724.0
28306,TZ,1999,F,45-54,876.0
28307,TZ,1999,F,55-64,501.0
28308,TZ,1999,F,>65,232.0
28309,TZ,2000,M,<14,200.0
28310,TZ,2000,M,15-24,2357.0
28311,TZ,2000,M,25-34,4836.0
28312,TZ,2000,M,35-44,3430.0
28313,TZ,2000,M,45-54,2022.0
28314,TZ,2000,M,55-64,1202.0
28315,TZ,2000,M,>65,834.0
28316,TZ,2000,F,<14,257.0
28317,TZ,2000,F,15-24,2106.0
28318,TZ,2000,F,25-34,3426.0
28319,TZ,2000,F,35-44,1738.0
28320,TZ,2000,F,45-54,868.0
28321,TZ,2000,F,55-64,494.0
28322,TZ,2000,F,>65,269.0
28323,TZ,2001,M,<14,212.0
28324,TZ,2001,M,15-24,2302.0
28325,TZ,2001,M,25-34,4912.0
28326,TZ,2001,M,35-44,3545.0
28327,TZ,2001,M,45-54,2031.0
28328,TZ,2001,M,55-64,1136.0
28329,TZ,2001,M,>65,930.0
28330,TZ,2001,F,<14,312.0
28331,TZ,2001,F,15-24,2117.0
28332,TZ,2001,F,25-34,3609.0
28333,TZ,2001,F,35-44,1847.0
28334,TZ,2001,F,45-54,891.0
28335,TZ,2001,F,55-64,522.0
28336,TZ,2001,F,>65,319.0
28337,TZ,2002,M,<14,187.0
28338,TZ,2002,M,15-24,2309.0
28339,TZ,2002,M,25-34,4814.0
28340,TZ,2002,M,35-44,3525.0
28341,TZ,2002,M,45-54,2075.0
28342,TZ,2002,M,55-64,1211.0
28343,TZ,2002,M,>65,944.0
28344,TZ,2002,F,<14,241.0
28345,TZ,2002,F,15-24,1927.0
28346,TZ,2002,F,25-34,3511.0
28347,TZ,2002,F,35-44,1706.0
28348,TZ,2002,F,45-54,907.0
28349,TZ,2002,F,55-64,475.0
28350,TZ,2002,F,>65,304.0
28351,TZ,2003,M,<14,181.0
28352,TZ,2003,M,15-24,2172.0
28353,TZ,2003,M,25-34,4964.0
28354,TZ,2003,M,35-44,3728.0
28355,TZ,2003,M,45-54,2166.0
28356,TZ,2003,M,55-64,1237.0
28357,TZ,2003,M,>65,1025.0
28358,TZ,2003,F,<14,244.0
28359,TZ,2003,F,15-24,2063.0
28360,TZ,2003,F,25-34,3504.0
28361,TZ,2003,F,35-44,1833.0
28362,TZ,2003,F,45-54,929.0
28363,TZ,2003,F,55-64,509.0
28364,TZ,2003,F,>65,344.0
28365,TZ,2004,M,<14,208.0
28366,TZ,2004,M,15-24,2216.0
28367,TZ,2004,M,25-34,5203.0
28368,TZ,2004,M,35-44,3884.0
28369,TZ,2004,M,45-54,2254.0
28370,TZ,2004,M,55-64,1272.0
28371,TZ,2004,M,>65,1129.0
28372,TZ,2004,F,<14,280.0
28373,TZ,2004,F,15-24,1996.0
28374,TZ,2004,F,25-34,3537.0
28375,TZ,2004,F,35-44,1960.0
28376,TZ,2004,F,45-54,1011.0
28377,TZ,2004,F,55-64,544.0
28378,TZ,2004,F,>65,329.0
28379,TZ,2005,M,<14,190.0
28380,TZ,2005,M,15-24,2062.0
28381,TZ,2005,M,25-34,4939.0
28382,TZ,2005,M,35-44,4025.0
28383,TZ,2005,M,45-54,2310.0
28384,TZ,2005,M,55-64,1279.0
28385,TZ,2005,M,>65,1054.0
28386,TZ,2005,F,<14,271.0
28387,TZ,2005,F,15-24,1852.0
28388,TZ,2005,F,25-34,3521.0
28389,TZ,2005,F,35-44,1892.0
28390,TZ,2005,F,45-54,968.0
28391,TZ,2005,F,55-64,547.0
28392,TZ,2005,F,>65,354.0
28393,TZ,2006,M,<14,204.0
28394,TZ,2006,M,15-24,2060.0
28395,TZ,2006,M,25-34,4926.0
28396,TZ,2006,M,35-44,3832.0
28397,TZ,2006,M,45-54,2154.0
28398,TZ,2006,M,55-64,1348.0
28399,TZ,2006,M,>65,1029.0
28400,TZ,2006,F,<14,293.0
28401,TZ,2006,F,15-24,1745.0
28402,TZ,2006,F,25-34,3326.0
28403,TZ,2006,F,35-44,1970.0
28404,TZ,2006,F,45-54,995.0
28405,TZ,2006,F,55-64,507.0
28406,TZ,2006,F,>65,335.0
28407,TZ,2007,M,<14,189.0
28408,TZ,2007,M,15-24,2021.0
28409,TZ,2007,M,25-34,4665.0
28410,TZ,2007,M,35-44,3855.0
28411,TZ,2007,M,45-54,2231.0
28412,TZ,2007,M,55-64,1317.0
28413,TZ,2007,M,>65,1066.0
28414,TZ,2007,F,<14,238.0
28415,TZ,2007,F,15-24,1735.0
28416,TZ,2007,F,25-34,3388.0
28417,TZ,2007,F,35-44,1945.0
28418,TZ,2007,F,45-54,947.0
28419,TZ,2007,F,55-64,535.0
28420,TZ,2007,F,>65,388.0
28421,TZ,2008,M,<14,191.0
28422,TZ,2008,M,15-24,1963.0
28423,TZ,2008,M,25-34,4595.0
28424,TZ,2008,M,35-44,3874.0
28425,TZ,2008,M,45-54,2349.0
28426,TZ,2008,M,55-64,1230.0
28427,TZ,2008,M,>65,1077.0
28428,TZ,2008,F,<14,233.0
28429,TZ,2008,F,15-24,1663.0
28430,TZ,2008,F,25-34,3152.0
28431,TZ,2008,F,35-44,1901.0
28432,TZ,2008,F,45-54,964.0
28433,TZ,2008,F,55-64,564.0
28434,TZ,2008,F,>65,415.0
28435,UA,1995,M,<14,10.0
28436,UA,1995,M,15-24,385.0
28437,UA,1995,M,25-34,1076.0
28438,UA,1995,M,35-44,2064.0
28439,UA,1995,M,45-54,1515.0
28440,UA,1995,M,55-64,1087.0
28441,UA,1995,M,>65,437.0
28442,UA,1995,F,<14,21.0
28443,UA,1995,F,15-24,314.0
28444,UA,1995,F,25-34,380.0
28445,UA,1995,F,35-44,327.0
28446,UA,1995,F,45-54,182.0
28447,UA,1995,F,55-64,185.0
28448,UA,1995,F,>65,280.0
28449,UA,1996,M,<14,9.0
28450,UA,1996,M,15-24,569.0
28451,UA,1996,M,25-34,1199.0
28452,UA,1996,M,35-44,2318.0
28453,UA,1996,M,45-54,1704.0
28454,UA,1996,M,55-64,1264.0
28455,UA,1996,M,>65,544.0
28456,UA,1996,F,<14,13.0
28457,UA,1996,F,15-24,379.0
28458,UA,1996,F,25-34,410.0
28459,UA,1996,F,35-44,397.0
28460,UA,1996,F,45-54,196.0
28461,UA,1996,F,55-64,192.0
28462,UA,1996,F,>65,370.0
28463,UA,1997,M,<14,12.0
28464,UA,1997,M,15-24,623.0
28465,UA,1997,M,25-34,1310.0
28466,UA,1997,M,35-44,2107.0
28467,UA,1997,M,45-54,1718.0
28468,UA,1997,M,55-64,1141.0
28469,UA,1997,M,>65,555.0
28470,UA,1997,F,<14,22.0
28471,UA,1997,F,15-24,383.0
28472,UA,1997,F,25-34,474.0
28473,UA,1997,F,35-44,359.0
28474,UA,1997,F,45-54,256.0
28475,UA,1997,F,55-64,126.0
28476,UA,1997,F,>65,377.0
28477,UA,1998,M,<14,24.0
28478,UA,1998,M,15-24,687.0
28479,UA,1998,M,25-34,1500.0
28480,UA,1998,M,35-44,2460.0
28481,UA,1998,M,45-54,1873.0
28482,UA,1998,M,55-64,1140.0
28483,UA,1998,M,>65,576.0
28484,UA,1998,F,<14,36.0
28485,UA,1998,F,15-24,468.0
28486,UA,1998,F,25-34,556.0
28487,UA,1998,F,35-44,431.0
28488,UA,1998,F,45-54,248.0
28489,UA,1998,F,55-64,194.0
28490,UA,1998,F,>65,393.0
28491,UA,1999,M,<14,11.0
28492,UA,1999,M,15-24,661.0
28493,UA,1999,M,25-34,1463.0
28494,UA,1999,M,35-44,2351.0
28495,UA,1999,M,45-54,1825.0
28496,UA,1999,M,55-64,1067.0
28497,UA,1999,M,>65,557.0
28498,UA,1999,F,<14,25.0
28499,UA,1999,F,15-24,485.0
28500,UA,1999,F,25-34,577.0
28501,UA,1999,F,35-44,478.0
28502,UA,1999,F,45-54,297.0
28503,UA,1999,F,55-64,222.0
28504,UA,1999,F,>65,393.0
28505,UA,2000,M,<14,21.0
28506,UA,2000,M,15-24,693.0
28507,UA,2000,M,25-34,1552.0
28508,UA,2000,M,35-44,2385.0
28509,UA,2000,M,45-54,2007.0
28510,UA,2000,M,55-64,1062.0
28511,UA,2000,M,>65,532.0
28512,UA,2000,F,<14,41.0
28513,UA,2000,F,15-24,487.0
28514,UA,2000,F,25-34,590.0
28515,UA,2000,F,35-44,447.0
28516,UA,2000,F,45-54,298.0
28517,UA,2000,F,55-64,218.0
28518,UA,2000,F,>65,405.0
28519,UA,2001,M,<14,9.0
28520,UA,2001,M,15-24,757.0
28521,UA,2001,M,25-34,1721.0
28522,UA,2001,M,35-44,2720.0
28523,UA,2001,M,45-54,2393.0
28524,UA,2001,M,55-64,1050.0
28525,UA,2001,M,>65,559.0
28526,UA,2001,F,<14,18.0
28527,UA,2001,F,15-24,544.0
28528,UA,2001,F,25-34,649.0
28529,UA,2001,F,35-44,525.0
28530,UA,2001,F,45-54,354.0
28531,UA,2001,F,55-64,235.0
28532,UA,2001,F,>65,418.0
28533,UA,2003,M,<14,10.0
28534,UA,2003,M,15-24,850.0
28535,UA,2003,M,25-34,2033.0
28536,UA,2003,M,35-44,2808.0
28537,UA,2003,M,45-54,2634.0
28538,UA,2003,M,55-64,983.0
28539,UA,2003,M,>65,617.0
28540,UA,2003,F,<14,29.0
28541,UA,2003,F,15-24,514.0
28542,UA,2003,F,25-34,745.0
28543,UA,2003,F,35-44,557.0
28544,UA,2003,F,45-54,363.0
28545,UA,2003,F,55-64,221.0
28546,UA,2003,F,>65,421.0
28547,UA,2006,M,<14,8.0
28548,UA,2006,M,15-24,926.0
28549,UA,2006,M,25-34,2522.0
28550,UA,2006,M,35-44,2979.0
28551,UA,2006,M,45-54,2714.0
28552,UA,2006,M,55-64,1087.0
28553,UA,2006,M,>65,568.0
28554,UA,2006,F,<14,16.0
28555,UA,2006,F,15-24,600.0
28556,UA,2006,F,25-34,909.0
28557,UA,2006,F,35-44,704.0
28558,UA,2006,F,45-54,446.0
28559,UA,2006,F,55-64,246.0
28560,UA,2006,F,>65,481.0
28561,UA,2007,M,<14,14.0
28562,UA,2007,M,15-24,1556.0
28563,UA,2007,M,25-34,4507.0
28564,UA,2007,M,35-44,5206.0
28565,UA,2007,M,45-54,5024.0
28566,UA,2007,M,55-64,2130.0
28567,UA,2007,M,>65,1090.0
28568,UA,2007,F,<14,7.0
28569,UA,2007,F,15-24,982.0
28570,UA,2007,F,25-34,1661.0
28571,UA,2007,F,35-44,1314.0
28572,UA,2007,F,45-54,855.0
28573,UA,2007,F,55-64,438.0
28574,UA,2007,F,>65,861.0
28575,UA,2008,M,<14,9.0
28576,UA,2008,M,15-24,901.0
28577,UA,2008,M,25-34,2696.0
28578,UA,2008,M,35-44,2859.0
28579,UA,2008,M,45-54,2769.0
28580,UA,2008,M,55-64,1140.0
28581,UA,2008,M,>65,574.0
28582,UA,2008,F,<14,24.0
28583,UA,2008,F,15-24,585.0
28584,UA,2008,F,25-34,979.0
28585,UA,2008,F,35-44,762.0
28586,UA,2008,F,45-54,544.0
28587,UA,2008,F,55-64,255.0
28588,UA,2008,F,>65,477.0
28589,UG,1995,M,<14,370.0
28590,UG,1995,M,15-24,1193.0
28591,UG,1995,M,25-34,2491.0
28592,UG,1995,M,35-44,1797.0
28593,UG,1995,M,45-54,1115.0
28594,UG,1995,M,55-64,602.0
28595,UG,1995,M,>65,323.0
28596,UG,1995,F,<14,402.0
28597,UG,1995,F,15-24,1376.0
28598,UG,1995,F,25-34,1845.0
28599,UG,1995,F,35-44,1104.0
28600,UG,1995,F,45-54,635.0
28601,UG,1995,F,55-64,312.0
28602,UG,1995,F,>65,113.0
28603,UG,1996,M,<14,372.0
28604,UG,1996,M,15-24,1271.0
28605,UG,1996,M,25-34,2706.0
28606,UG,1996,M,35-44,2026.0
28607,UG,1996,M,45-54,1252.0
28608,UG,1996,M,55-64,646.0
28609,UG,1996,M,>65,353.0
28610,UG,1996,F,<14,455.0
28611,UG,1996,F,15-24,1482.0
28612,UG,1996,F,25-34,2099.0
28613,UG,1996,F,35-44,1246.0
28614,UG,1996,F,45-54,728.0
28615,UG,1996,F,55-64,379.0
28616,UG,1996,F,>65,160.0
28617,UG,1997,M,<14,340.0
28618,UG,1997,M,15-24,1485.0
28619,UG,1997,M,25-34,3278.0
28620,UG,1997,M,35-44,2919.0
28621,UG,1997,M,45-54,1439.0
28622,UG,1997,M,55-64,733.0
28623,UG,1997,M,>65,353.0
28624,UG,1997,F,<14,375.0
28625,UG,1997,F,15-24,1700.0
28626,UG,1997,F,25-34,2489.0
28627,UG,1997,F,35-44,1368.0
28628,UG,1997,F,45-54,812.0
28629,UG,1997,F,55-64,379.0
28630,UG,1997,F,>65,131.0
28631,UG,1998,M,<14,334.0
28632,UG,1998,M,15-24,1512.0
28633,UG,1998,M,25-34,3672.0
28634,UG,1998,M,35-44,2491.0
28635,UG,1998,M,45-54,1429.0
28636,UG,1998,M,55-64,676.0
28637,UG,1998,M,>65,428.0
28638,UG,1998,F,<14,467.0
28639,UG,1998,F,15-24,1682.0
28640,UG,1998,F,25-34,2760.0
28641,UG,1998,F,35-44,1441.0
28642,UG,1998,F,45-54,744.0
28643,UG,1998,F,55-64,395.0
28644,UG,1998,F,>65,191.0
28645,UG,1999,M,<14,310.0
28646,UG,1999,M,15-24,1510.0
28647,UG,1999,M,25-34,3475.0
28648,UG,1999,M,35-44,2526.0
28649,UG,1999,M,45-54,1354.0
28650,UG,1999,M,55-64,613.0
28651,UG,1999,M,>65,413.0
28652,UG,1999,F,<14,434.0
28653,UG,1999,F,15-24,1654.0
28654,UG,1999,F,25-34,2591.0
28655,UG,1999,F,35-44,1415.0
28656,UG,1999,F,45-54,680.0
28657,UG,1999,F,55-64,331.0
28658,UG,1999,F,>65,162.0
28659,UG,2000,M,<14,283.0
28660,UG,2000,M,15-24,1511.0
28661,UG,2000,M,25-34,3497.0
28662,UG,2000,M,35-44,2479.0
28663,UG,2000,M,45-54,1279.0
28664,UG,2000,M,55-64,607.0
28665,UG,2000,M,>65,395.0
28666,UG,2000,F,<14,400.0
28667,UG,2000,F,15-24,1649.0
28668,UG,2000,F,25-34,2782.0
28669,UG,2000,F,35-44,1510.0
28670,UG,2000,F,45-54,671.0
28671,UG,2000,F,55-64,316.0
28672,UG,2000,F,>65,163.0
28673,UG,2001,M,<14,231.0
28674,UG,2001,M,15-24,1461.0
28675,UG,2001,M,25-34,3483.0
28676,UG,2001,M,35-44,2540.0
28677,UG,2001,M,45-54,1242.0
28678,UG,2001,M,55-64,638.0
28679,UG,2001,M,>65,392.0
28680,UG,2001,F,<14,334.0
28681,UG,2001,F,15-24,1603.0
28682,UG,2001,F,25-34,2656.0
28683,UG,2001,F,35-44,1528.0
28684,UG,2001,F,45-54,703.0
28685,UG,2001,F,55-64,292.0
28686,UG,2001,F,>65,180.0
28687,UG,2002,M,<14,259.0
28688,UG,2002,M,15-24,1503.0
28689,UG,2002,M,25-34,3783.0
28690,UG,2002,M,35-44,2865.0
28691,UG,2002,M,45-54,1399.0
28692,UG,2002,M,55-64,723.0
28693,UG,2002,M,>65,465.0
28694,UG,2002,F,<14,371.0
28695,UG,2002,F,15-24,1689.0
28696,UG,2002,F,25-34,3011.0
28697,UG,2002,F,35-44,1708.0
28698,UG,2002,F,45-54,765.0
28699,UG,2002,F,55-64,374.0
28700,UG,2002,F,>65,184.0
28701,UG,2003,M,<14,261.0
28702,UG,2003,M,15-24,1643.0
28703,UG,2003,M,25-34,4142.0
28704,UG,2003,M,35-44,3011.0
28705,UG,2003,M,45-54,1578.0
28706,UG,2003,M,55-64,719.0
28707,UG,2003,M,>65,501.0
28708,UG,2003,F,<14,377.0
28709,UG,2003,F,15-24,1770.0
28710,UG,2003,F,25-34,3176.0
28711,UG,2003,F,35-44,1815.0
28712,UG,2003,F,45-54,749.0
28713,UG,2003,F,55-64,356.0
28714,UG,2003,F,>65,214.0
28715,UG,2004,M,<14,284.0
28716,UG,2004,M,15-24,1803.0
28717,UG,2004,M,25-34,4222.0
28718,UG,2004,M,35-44,3269.0
28719,UG,2004,M,45-54,1599.0
28720,UG,2004,M,55-64,810.0
28721,UG,2004,M,>65,525.0
28722,UG,2004,F,<14,371.0
28723,UG,2004,F,15-24,1803.0
28724,UG,2004,F,25-34,3110.0
28725,UG,2004,F,35-44,1780.0
28726,UG,2004,F,45-54,812.0
28727,UG,2004,F,55-64,358.0
28728,UG,2004,F,>65,193.0
28729,UG,2005,M,<14,257.0
28730,UG,2005,M,15-24,1598.0
28731,UG,2005,M,25-34,4075.0
28732,UG,2005,M,35-44,3209.0
28733,UG,2005,M,45-54,1576.0
28734,UG,2005,M,55-64,725.0
28735,UG,2005,M,>65,539.0
28736,UG,2005,F,<14,371.0
28737,UG,2005,F,15-24,1811.0
28738,UG,2005,F,25-34,3099.0
28739,UG,2005,F,35-44,1800.0
28740,UG,2005,F,45-54,818.0
28741,UG,2005,F,55-64,389.0
28742,UG,2005,F,>65,257.0
28743,UG,2006,M,<14,255.0
28744,UG,2006,M,15-24,1624.0
28745,UG,2006,M,25-34,4084.0
28746,UG,2006,M,35-44,3391.0
28747,UG,2006,M,45-54,1591.0
28748,UG,2006,M,55-64,718.0
28749,UG,2006,M,>65,511.0
28750,UG,2006,F,<14,363.0
28751,UG,2006,F,15-24,1792.0
28752,UG,2006,F,25-34,2909.0
28753,UG,2006,F,35-44,1736.0
28754,UG,2006,F,45-54,812.0
28755,UG,2006,F,55-64,332.0
28756,UG,2006,F,>65,238.0
28757,UG,2007,M,<14,234.0
28758,UG,2007,M,15-24,1741.0
28759,UG,2007,M,25-34,4406.0
28760,UG,2007,M,35-44,3551.0
28761,UG,2007,M,45-54,1681.0
28762,UG,2007,M,55-64,766.0
28763,UG,2007,M,>65,505.0
28764,UG,2007,F,<14,343.0
28765,UG,2007,F,15-24,1874.0
28766,UG,2007,F,25-34,3008.0
28767,UG,2007,F,35-44,1742.0
28768,UG,2007,F,45-54,824.0
28769,UG,2007,F,55-64,382.0
28770,UG,2007,F,>65,246.0
28771,UG,2008,M,<14,269.0
28772,UG,2008,M,15-24,1953.0
28773,UG,2008,M,25-34,4697.0
28774,UG,2008,M,35-44,3922.0
28775,UG,2008,M,45-54,1981.0
28776,UG,2008,M,55-64,875.0
28777,UG,2008,M,>65,565.0
28778,UG,2008,F,<14,382.0
28779,UG,2008,F,15-24,2006.0
28780,UG,2008,F,25-34,2985.0
28781,UG,2008,F,35-44,1749.0
28782,UG,2008,F,45-54,862.0
28783,UG,2008,F,55-64,314.0
28784,UG,2008,F,>65,206.0
28785,US,1995,M,<14,19.0
28786,US,1995,M,15-24,355.0
28787,US,1995,M,25-34,876.0
28788,US,1995,M,35-44,1417.0
28789,US,1995,M,45-54,1121.0
28790,US,1995,M,55-64,742.0
28791,US,1995,M,>65,1099.0
28792,US,1995,F,<14,26.0
28793,US,1995,F,15-24,280.0
28794,US,1995,F,25-34,579.0
28795,US,1995,F,35-44,499.0
28796,US,1995,F,45-54,285.0
28797,US,1995,F,55-64,202.0
28798,US,1995,F,>65,591.0
28799,US,1996,M,<14,15.0
28800,US,1996,M,15-24,333.0
28801,US,1996,M,25-34,815.0
28802,US,1996,M,35-44,1219.0
28803,US,1996,M,45-54,1073.0
28804,US,1996,M,55-64,678.0
28805,US,1996,M,>65,1007.0
28806,US,1996,F,<14,21.0
28807,US,1996,F,15-24,289.0
28808,US,1996,F,25-34,487.0
28809,US,1996,F,35-44,478.0
28810,US,1996,F,45-54,279.0
28811,US,1996,F,55-64,217.0
28812,US,1996,F,>65,541.0
28813,US,1997,M,<14,12.0
28814,US,1997,M,15-24,330.0
28815,US,1997,M,25-34,701.0
28816,US,1997,M,35-44,1127.0
28817,US,1997,M,45-54,979.0
28818,US,1997,M,55-64,679.0
28819,US,1997,M,>65,944.0
28820,US,1997,F,<14,28.0
28821,US,1997,F,15-24,269.0
28822,US,1997,F,25-34,449.0
28823,US,1997,F,35-44,447.0
28824,US,1997,F,45-54,254.0
28825,US,1997,F,55-64,201.0
28826,US,1997,F,>65,514.0
28827,US,1998,M,<14,10.0
28828,US,1998,M,15-24,321.0
28829,US,1998,M,25-34,663.0
